op,key,column,value
set,79375dc9-3e90-482e-8d37-f08633504b8a,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,79375dc9-3e90-482e-8d37-f08633504b8a,Propulsion type,DFDE
set,79375dc9-3e90-482e-8d37-f08633504b8a,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9b8365f4-50cb-4610-b91a-f24ab89e1883,Name,Hoegh Esperanza
set,9b8365f4-50cb-4610-b91a-f24ab89e1883,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9880beb6-3875-49b7-bc53-6397116dea92,Vessel type,conventional
set,9880beb6-3875-49b7-bc53-6397116dea92,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9880beb6-3875-49b7-bc53-6397116dea92,Propulsion type,DFDE
set,9880beb6-3875-49b7-bc53-6397116dea92,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,91472a35-e89d-4100-9fc1-1487e873dcbb,Vessel type,conventional
set,91472a35-e89d-4100-9fc1-1487e873dcbb,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,91472a35-e89d-4100-9fc1-1487e873dcbb,Propulsion type,DFDE
set,91472a35-e89d-4100-9fc1-1487e873dcbb,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5cfa5034-8765-4838-84eb-ea23364ff48f,Vessel type,conventional
set,5cfa5034-8765-4838-84eb-ea23364ff48f,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5cfa5034-8765-4838-84eb-ea23364ff48f,Propulsion type,DFDE
set,5cfa5034-8765-4838-84eb-ea23364ff48f,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d0a197e2-9526-4b28-8de5-ccd5eab9d6f8,Cargo type,membrane
set,d0a197e2-9526-4b28-8de5-ccd5eab9d6f8,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c3c72f92-b0c2-402c-ae06-6a6edba1a3ef,Vessel type,small-scale
set,c3c72f92-b0c2-402c-ae06-6a6edba1a3ef,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c3c72f92-b0c2-402c-ae06-6a6edba1a3ef,Propulsion type,DFDE
set,c3c72f92-b0c2-402c-ae06-6a6edba1a3ef,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,3b5066f9-7dc8-4b0b-a37d-283094edb17a,Name,La Perouse
set,3b5066f9-7dc8-4b0b-a37d-283094edb17a,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,3117b9ab-80b3-4212-afcc-6edf90508023,Name,Energy Endeavour
set,3117b9ab-80b3-4212-afcc-6edf90508023,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5e98b685-47ed-4b5c-8ed5-5d52015d34ee,Name,Voskhod
set,5e98b685-47ed-4b5c-8ed5-5d52015d34ee,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d37350c2-da57-45a3-802f-5ad37a90381f,Vessel type,conventional
set,d37350c2-da57-45a3-802f-5ad37a90381f,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d37350c2-da57-45a3-802f-5ad37a90381f,Cargo type,membrane
set,d37350c2-da57-45a3-802f-5ad37a90381f,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ef5bf007-d467-4b52-9574-198fbf65630e,Vessel type,conventional
set,ef5bf007-d467-4b52-9574-198fbf65630e,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ef5bf007-d467-4b52-9574-198fbf65630e,Delivery year,2026
set,ef5bf007-d467-4b52-9574-198fbf65630e,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ef5bf007-d467-4b52-9574-198fbf65630e,Previous delivery year(s),2025
set,ef5bf007-d467-4b52-9574-198fbf65630e,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,ef5bf007-d467-4b52-9574-198fbf65630e,Delivery delayed,yes
set,551a976d-4694-41d1-aad5-461fe870ca99,Vessel type,conventional
set,551a976d-4694-41d1-aad5-461fe870ca99,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,551a976d-4694-41d1-aad5-461fe870ca99,Delivery year,2026
set,551a976d-4694-41d1-aad5-461fe870ca99,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,551a976d-4694-41d1-aad5-461fe870ca99,Previous delivery year(s),2025
set,551a976d-4694-41d1-aad5-461fe870ca99,Previous delivery year(s) [ref],"https://shipnext.com/vessel/9963815-rotmistrz-witold-pilecki, https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf"
set,551a976d-4694-41d1-aad5-461fe870ca99,Delivery delayed,yes
