original order in sheet,IMO number,IMO number [ref],Name,Name [ref],Notes,Other names,Other names [ref],Hull number,Hull number [ref],Status,Researcher,Last updated,Status [ref],Shipowner,Shipowner [ref],Shipowner country/area,Shipowner country/area [ref],Shipbuilder,Shipbuilder [ref],Shipbuilder yard country/area,Shipbuilder yard country/area [ref],Yard location latitude,Yard location longitude,Yard location plus code,Yard location accuracy,Yard location lat/lon [ref],Capacity,Capacity units,Capacity [ref],Cargo type,Cargo type [ref],Vessel type,Vessel type [ref],Propulsion type,Propulsion type [ref],Delivery year,Delivery year [ref],[Original source],Operator/charterer,Operator/charterer [ref],Contract date,Contract date [ref],Price,Price currency,Price [ref],,
1144,1140780,https://www.marinetraffic.org/ship-owner-manager-ism-data/HANWHA-OCEAN-2608/1140780/1,Hanwha Philly SY Philadelphia 2608,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,candidate additions from chatgpt/claude,,,Hull 2608,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,on order,GEM,5/18/2026,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,Hanwha Shipping,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,United States,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Hanwha Philly SY,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,United States,https://hanwhaphillyshipyard.com/,39.890604,-75.188622,"VRR6+98 Philadelphia, Pennsylvania, USA",exact,"https://www.google.com/maps/place/Hanwha+Philly+Shipyard/@39.8908776,-75.1917701,676m/data=!3m2!1e3!4b1!4m6!3m5!1s0x89c6c59067c94fb3:0x89af0a808bc63b5d!8m2!3d39.8908776!4d-75.1891952!16s%2Fg%2F1tc_0gnr?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",174000,cbm,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,,,,,,,2028,http://www.chinashipbuild.com/ship.aspx?pklujyukkpp4cJSbganmkhTk8Pl4EN,SFOC/Clarkson - May 2026,,,21-Jul-2025,http://www.chinashipbuild.com/ship.aspx?pklujyukkpp4cJSbganmkhTk8Pl4EN,,,,,
1145,1140792,https://www.marinetraffic.org/vessels/HANWHA-OCEAN-2609/1140792/1/current-position,Hanwha Philly SY Philadelphia 2609,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,candidate additions from chatgpt/claude,,,Hull 2609,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,on order,GEM,5/18/2026,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,Hanwha Shipping,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,United States,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Hanwha Philly SY,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,United States,https://hanwhaphillyshipyard.com/,39.890604,-75.188622,"VRR6+98 Philadelphia, Pennsylvania, USA",exact,"https://www.google.com/maps/place/Hanwha+Philly+Shipyard/@39.8908776,-75.1917701,676m/data=!3m2!1e3!4b1!4m6!3m5!1s0x89c6c59067c94fb3:0x89af0a808bc63b5d!8m2!3d39.8908776!4d-75.1891952!16s%2Fg%2F1tc_0gnr?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",174000,cbm,http://www.chinashipbuild.com/company.aspx?pklujyukkpp4CcFCB,,,,,,,2028,http://www.chinashipbuild.com/ship.aspx?pklujyukkpp4cJXJbanmkhTk8Pl4EN,SFOC/Clarkson - May 2026,,,26-Aug-2025,http://www.chinashipbuild.com/ship.aspx?pklujyukkpp4cJXJbanmkhTk8Pl4EN,,,,,
1146,1148287,https://www.marinetraffic.org/ship-owner-manager-ism-data/HANWHA-OCEAN-2614/1148287/1,Hanwha Ocean Geoje 2614,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull 2614,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,on order,GEM,5/18/2026,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,GasLog,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Hanwha Ocean,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,,,,,,,2028,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,SFOC/Clarkson - May 2026,,,04-Sep-2025,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,,,,,
1147,1148299,https://www.marinetraffic.org/ship-owner-manager-ism-data/HANWHA-OCEAN-2615/1148299/1,Hanwha Ocean Geoje 2615,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull 2615,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,on order,GEM,5/18/2026,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,GasLog,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Hanwha Ocean,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,,,,,,,2028,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,SFOC/Clarkson - May 2026,,,30-Sep-2025,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbcJXanmkhTk8Pl4EN,,,,,
1148,1157109,https://www.marinetraffic.org/ship-owner-manager-ism-data/HD-HYUNDAI-SAMHO-8340/1157109/1,HD Hyundai Samho Yeongam H8340,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull H8340,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,on order,GEM,5/18/2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",BW LNG,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",,,HD Hyundai Samho,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,177000,cbm,"https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",membrane,https://en.portnews.ru/news/391499/,conventional,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,X-DF,"https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",2028,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",SFOC/Clarkson - May 2026,,,17-Nov-2025,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",254,$m,https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931,,
1149,1157111,https://www.marinetraffic.org/ship-owner-manager-ism-data/HD-HYUNDAI-SAMHO-8341/1157111/1,HD Hyundai Samho Yeongam H8341,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull H8341,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,on order,GEM,5/18/2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",BW LNG,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",,,HD Hyundai Samho,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,177000,cbm,"https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",membrane,https://en.portnews.ru/news/391499/,conventional,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN,X-DF,"https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",2028,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",SFOC/Clarkson - May 2026,,,17-Nov-2025,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccCanmkhTk8Pl4EN, https://lngprime.com/asia/bw-orders-lng-carrier-duo-in-south-korea/169960/, https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931",254,$m,https://www.rivieramm.com/news-content-hub/news-content-hub/bw-lng-confirms-order-for-two-high-spec-lng-carriers-86931,,
1152,1159195,https://www.marinetraffic.org/ship-owner-manager-ism-data/HD-HYUNDAI-ULSAN-3635/1159195/1,HD Hyundai HI (HHI) Ulsan 3635,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull 3635,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,on order,GEM,5/18/2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/","NYK Line, Ocean Yield","http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",HD Hyundai Heavy Industries,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,200000,cbm,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",membrane,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,X-DF,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",2028,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",SFOC/Clarkson - May 2026,Cheniere,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",05-Jan-2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,,,
1153,1159200,https://www.marinetraffic.org/ship-owner-manager-ism-data/HD-HYUNDAI-ULSAN-3636/1159200/1,HD Hyundai HI (HHI) Ulsan 3636,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull 3636,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,on order,GEM,5/18/2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/","NYK Line, Ocean Yield","http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",HD Hyundai Heavy Industries,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,200000,cbm,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",membrane,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,X-DF,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",2028,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",SFOC/Clarkson - May 2026,Cheniere,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",05-Jan-2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,,,
1154,1159212,https://www.marinetraffic.org/ship-owner-manager-ism-data/HD-HYUNDAI-ULSAN-3637/1159212/1,HD Hyundai HI (HHI) Ulsan 3637,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,candidate additions from chatgpt/claude,,,Hull 3637,http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN,on order,GEM,5/18/2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/","NYK Line, Ocean Yield","http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",HD Hyundai Heavy Industries,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,200000,cbm,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",membrane,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,X-DF,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",2029,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",SFOC/Clarkson - May 2026,Cheniere,"https://www.nyk.com/english/news/2026/20260205_01.html, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",05-Jan-2026,"http://www.chinashipbuild.com/shipyard.aspx?pklujyukkpp4BbccbanmkhTk8Pl4EN, https://splash247.com/nyk-and-ocean-yield-team-up-on-lng-carrier-quartet/, https://lngprime.com/contracts-and-tenders/nyk-ocean-yield-seal-lng-carrier-charter-deals-with-cheniere/176824/",,,,,
