op,key,column,value
set,96,Shipowner country/area [ref],"https://magicport.ai/owners-managers/united-arab-emirates/adnoc-logistics-services, https://stockanalysis.com/quote/adx/ADNOCLS/company/, https://shipandbunker.com/news/world/249785-adnoc-ls-takes-delivery-of-lng-carrier-from-china"
set,178,Shipowner country/area,Greece
set,178,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/evalend-shipping-co-sa, https://splash247.com/evalend-shipping-doubles-up-on-lng-carrier-orders/, https://splash247.com/evalend-poised-to-enter-lng-trades/"
set,224,Shipowner country/area,Greece
set,224,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/evalend-shipping-co-sa, https://splash247.com/evalend-shipping-doubles-up-on-lng-carrier-orders/, https://splash247.com/evalend-poised-to-enter-lng-trades/"
set,314,Shipowner country/area,Greece
set,314,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards"
set,315,Shipowner country/area,Greece
set,315,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards"
set,316,Shipowner country/area,Greece
set,316,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards"
set,317,Shipowner country/area,Greece
set,317,Shipowner country/area [ref],"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards"
set,1196,Shipowner country/area,Malaysia
set,1196,Shipowner country/area [ref],"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad"
set,1197,Shipowner country/area,Malaysia
set,1197,Shipowner country/area [ref],"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad"
set,1199,Shipowner country/area,Malaysia
set,1199,Shipowner country/area [ref],"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad"
set,1198,Shipowner country/area,Malaysia
set,1198,Shipowner country/area [ref],"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad"
set,1200,Shipowner country/area,Malaysia
set,1200,Shipowner country/area [ref],"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad"
