original order in sheet,IMO number,IMO number [ref],Name,Name [ref],Notes,Other names,Other names [ref],Hull number,Hull number [ref],Status,Researcher,Last updated,Status [ref],Shipowner,Shipowner [ref],Shipowner country/area,Shipowner country/area [ref],Shipbuilder,Shipbuilder [ref],Shipbuilder yard country/area,Shipbuilder yard country/area [ref],Yard location latitude,Yard location longitude,Yard location plus code,Yard location accuracy,Yard location lat/lon [ref],Capacity,Capacity units,Capacity [ref],Cargo type,Cargo type [ref],Vessel type,Vessel type [ref],Propulsion type,Propulsion type [ref],Delivery year,Delivery year [ref],Delivery delayed,Previous delivery year(s),Previous delivery year(s) [ref],[Original source],Operator/charterer,Operator/charterer [ref],Contract date,Contract date [ref],Price,Price currency,Price [ref]
117,9977309,https://www.igu.org/igu-reports/2025-world-lng-report,Al Na'amah,"https://www.shipvault.com/ships/457612, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/457612",,,,Hull 2644 (SHI),https://www.igu.org/igu-reports/2025-world-lng-report,active,GEM,12/17/2025,"https://www.shipvault.com/ships/457612, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/457612",JP Morgan,https://www.igu.org/igu-reports/2025-world-lng-report,,,Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,conventional,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,ME-GA,https://www.igu.org/igu-reports/2025-world-lng-report,2026,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,yes,2025,https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf,IGU,,,,,,,
163,1109047,"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838",Hull 2729 (Hanwha),"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838",,,,Hull 2729 (Hanwha),"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838",on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838",Celsius Tankers,https://www.shipvault.com/ships/483838,Denmark,"https://magicport.ai/owners-managers/denmark/celsius-shipping-aps, https://lngprime.com/vessels/denmarks-celsius-orders-four-lng-carriers-in-china/69940/, https://lngprime.com/asia/celsius-takes-delivery-of-new-lng-tanker/127252/",Samsung Heavy Industries,https://www.shipvault.com/ships/483838,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2027,"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838",,,,Clarkson,,,17-Jan-2025,https://www.shipvault.com/ships/483838,261500000.00,USD,"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
178,1066568,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",Hull 3301 (HDHHI),https://www.shipvault.com/ships/477422,,,,Hull 3301 (HDHHI),https://www.shipvault.com/ships/477422,on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",Evalend Shipping,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",Greece,"https://magicport.ai/owners-managers/greece/evalend-shipping-co-sa, https://splash247.com/evalend-shipping-doubles-up-on-lng-carrier-orders/, https://splash247.com/evalend-poised-to-enter-lng-trades/",HD Hyundai Heavy Industries,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2028,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",,,,Clarkson,,,01-May-2024,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422",266100000.00,USD,"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
224,1066570,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",Hull 3502 (HDHHI),"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",,,,Hull 3502 (HDHHI),"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",Evalend Shipping,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",Greece,"https://magicport.ai/owners-managers/greece/evalend-shipping-co-sa, https://splash247.com/evalend-shipping-doubles-up-on-lng-carrier-orders/, https://splash247.com/evalend-poised-to-enter-lng-trades/",HD Hyundai Heavy Industries,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2028,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",,,,Clarkson,,,01-May-2024,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423",266100000.00,USD,"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
250,1119078,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",Hull 8276 (Hanwha),"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",,,,Hull 8276 (Hanwha),"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",Purus Marine,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",United Kingdom,https://www.purus.com/our-services/gas,HD Hyundai Samho,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,conventional,,,,2027,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",,,,Clarkson,,,01-Apr-2025,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159",261800000.00,USD,"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
314,1130773,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",Hull Unknown 01 (HSHI),https://www.shipvault.com/ships/490164,,,,Hull Unknown 01 (HSHI),https://www.shipvault.com/ships/490164,on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",Capital Maritime & Trading Corp,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",Greece,"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards",HD Hyundai Samho,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",,,,Clarkson,,,1-Jul-2025,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164",257000000.00,USD,"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
315,1130785,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165",Hull Unknown 02 (HSHI),https://www.shipvault.com/ships/490165,,,,Hull Unknown 02 (HSHI),https://www.shipvault.com/ships/490165,on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165",Capital Maritime & Trading Corp,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165",Greece,"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards",HD Hyundai Samho,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490165,,,,Clarkson,,,1-Jul-2025,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165",257000000.00,USD,"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
316,1130797,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166",Hull Unknown 03 (HSHI),https://www.shipvault.com/ships/490166,,,,Hull Unknown 03 (HSHI),https://www.shipvault.com/ships/490166,on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166",Capital Maritime & Trading Corp,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166",Greece,"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards",HD Hyundai Samho,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490166,,,,Clarkson,,,1-Jul-2025,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166",257000000.00,USD,"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
317,1130802,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",Hull Unknown 04 (HSHI),https://www.shipvault.com/ships/490167,,,,Hull Unknown 04 (HSHI),https://www.shipvault.com/ships/490167,on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",Capital Maritime & Trading Corp,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",Greece,"https://magicport.ai/owners-managers/greece/capital-maritime-trading-corp, https://www.capitalship.gr/content/press-releases/20-capital-maritime-trading-corp-chief-executive-officer-mr-evangelos-marinakis-voted-ldquo-greek-shipping-newsmaker-of-the-year-rdquo-at-the-2014-lloyd-rsquo-s-list-greek-shipping-awards",HD Hyundai Samho,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",,,,Clarkson,,,1-Jul-2025,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167",257000000.00,USD,"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
408,9999981,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",Athlos,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",,,,Hull 8206 (HSHI),"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",on order,SFOC,12/8/2025,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",Capital Clean ECC,https://www.shipvault.com/ships/465070,Greece,"https://magicport.ai/owners-managers/greece/capital-gas-ship-management, https://stockanalysis.com/stocks/ccec/company/, https://www.rivieramm.com/news-content-hub/capital-gas-enhances-fleet-reliability-amid-greek-lng-expansion-82819",HD Hyundai Samho,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",South Korea,https://www.shipvault.com/ships/465070,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,conventional,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,X-DF,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,2027,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",,,,Clarkson,,,1-Jan-2023,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070",250000000.00,USD,"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
415,7390155,"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086",Bering Energy,"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086",,,,,,active,SFOC,12/8/2025,"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086",Sinokor Merchant,Ship: BERING ENERGY - LNG CARRIER (IMO: 7390155),South Korea,https://www.sinokor.co.kr/en/,General Dynamics,https://www.shipvault.com/ships/73086,United States,https://www.shipvault.com/ships/73086,42.24259826,-70.973478,,approximate,,126750,cbm,"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086",,,conventional,https://www.vesselfinder.com/vessels/details/7390155,,,1978,"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086",,,,Clarkson,,,,,,,
663,7390143,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",Gulf Energy,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",,,,,,active,SFOC,12/8/2025,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",Sinokor Merchant,Ship: GULF ENERGY - LNG CARRIER (IMO: 7390143 & MMSI: 538001388),South Korea,https://www.sinokor.co.kr/en/,General Dynamics,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",United States,https://www.shipvault.com/ships/73085,42.24259826,-70.973478,,approximate,,126750,cbm,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",,,conventional,https://www.vesselfinder.com/vessels/details/7390143,,,1978,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",,,,Clarkson,,,1-Sep-1976,"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085",,,
721,8608872,"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117",LNGT Antarctica,"https://www.offshoreshipadvisor.com/lngt-antarctica-8608872-636023902/, https://www.vesseltracker.com/en/Ships/Lngt-Antarctica-8608872.html",,Karmol LNGT Powership Antarctica; Karadeniz LNGT Antarctica; Northwest Sanderling,"https://www.lngindustry.com/regasification/28052025/karpowership-celebrates-fsru-undocking-with-karmol-and-seatrium/, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf",,,active,SFOC,12/8/2025,"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117","Karpowership, MOL",https://www.shipvault.com/ships/94117,Türkiye,https://sg.linkedin.com/company/karmol,Seatrium Admiralty,https://www.linkedin.com/posts/mitsuiosklines_mol-shipping-karmol-activity-7339139472439091200-BUI2,Singapore,https://www.seatrium.com/contact.php,1.460397,103.822336,FR5F+X4 Singapore,exact,"https://www.google.com/maps/place/Seatrium+Admiralty+Yard/@1.4599064,103.8202387,880m/data=!3m3!1e3!4b1!5s0x31da14a126761839:0xb47327862c8bd1f8!4m6!3m5!1s0x31da135f137bd455:0x596644212af2476c!8m2!3d1.4599064!4d103.8228136!16s%2Fg%2F1tdcjgp8?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",125000,cbm,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,spherical,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,FSRU,"https://investors.seatrium.com/newsroom/Seatrium_Secures_FSRU_Conversion_Contract_from_Kinetics,_a_Karpowership_Initiative_3_July_2025.pdf",steam,https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,1989,"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117",,,,Clarkson,,,01-Jan-1986,clarkson,,,
969,9211872,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",Puteri Delima Satu,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",,,,,,active,SFOC,12/8/2025,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",Malaysia Int Shpg Co,Ship: PUTERI DELIMA SATU - LNG CARRIER (IMO: 9211872),Malaysia,"https://www.misc.com.my/contact-us/, https://www.miscgroup.com/awcontent/Web/Documents/IntegratedAnnualReport/Integrated-Annual-Report-2025.pdf, https://en.wikipedia.org/wiki/MISC_Berhad",Mitsui E&S Shipbuilding,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",Japan,https://www.mes.co.jp/en/,35.54789,140.0945,"H32V+CC Ichihara, Chiba, Japan",exact,"https://www.google.com/maps/place/(%E6%A0%AA)%E4%B8%89%E4%BA%95%EF%BC%A5%EF%BC%86%EF%BC%B3+%E5%8D%83%E8%91%89%E4%BA%8B%E6%A5%AD%E5%A0%B4/@35.5961305,139.9368296,22877m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsui+SB+(Chiba)!3m6!1s0x60229c7a5bd91a11:0xdae29ebde28b0943!8m2!3d35.5510419!4d140.0935883!15sChFNaXRzdWkgU0IgKENoaWJhKZIBEGNvcnBvcmF0ZV9vZmZpY2XgAQA!16s%2Fg%2F11btrr1q6f?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",135000,cbm,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",,,FSU,"https://www.miscgroup.com/media/media-releases/misc-partners-with-pengerang-lng-two-sdn-bhd-for-lng-floating-storage-unit-project-d7503fdd178dc071ee535d98beb9e62e, https://www.insage.com.my/BursaNews/Attachment/202604/20260414/MISC-AN20260414A1-2.pdf",,,2002,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",,,,Clarkson,,,1-Apr-1999,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754",165000000.00,USD,"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
1044,9761803,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",SK Serenity,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",,,,,,active,SFOC,12/8/2025,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",SK Shipping,Ship: SK SERENITY - LNG CARRIER (IMO: 9761803 & MMSI: 370025000),South Korea,"https://en.wikipedia.org/wiki/SK_Shipping, https://splash247.com/sk-shipping-takes-aim-at-asia-lng-top-spot-in-h-line-tanker-swap/",Samsung Heavy Industries,https://www.shipvault.com/ships/373877,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",,,conventional,,,,2018,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",,,,Clarkson,,,1-Nov-2014,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877",207000000.00,USD,"https://www.shipvault.com/ships/373877, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/373877"
