op,key,column,value
set,67eec928-6d05-46c4-bd48-a498efa580b4,Name [ref],"https://www.shipvault.com/ships/478881, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478881"
set,67eec928-6d05-46c4-bd48-a498efa580b4,Price [ref],"https://www.shipvault.com/ships/478881, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478881"
set,67eec928-6d05-46c4-bd48-a498efa580b4,Shipbuilder [ref],"https://www.shipvault.com/ships/478881, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478881"
set,67eec928-6d05-46c4-bd48-a498efa580b4,Status [ref],"https://www.shipvault.com/ships/478881, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478881"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Contract date [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Delivery year [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Hull number [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,IMO number [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Name [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Price [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Shipbuilder [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,74191ebe-9003-4b7a-9eb2-c7f9a6d40790,Status [ref],"https://www.shipvault.com/ships/478882, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478882"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Delivery year [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Hull number [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,IMO number [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Name [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Price [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Shipbuilder [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,e4453e6f-9f59-4b1e-a183-fe0271e77f6e,Status [ref],"https://www.shipvault.com/ships/478883, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478883"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Delivery year [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Hull number [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,IMO number [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Name [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Price [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Shipbuilder [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,93cdde88-bc43-452d-92a1-ed055f81bddc,Status [ref],"https://www.shipvault.com/ships/478884, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478884"
set,7c294367-984a-4461-b247-36a92d46a5a2,Contract date [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Delivery year [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Hull number [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,IMO number [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Name [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Price [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Shipbuilder [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Shipowner [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,7c294367-984a-4461-b247-36a92d46a5a2,Status [ref],"https://www.shipvault.com/ships/487115, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487115"
set,ef3454dc-0214-4940-af1b-7978131490dc,Contract date [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Delivery year [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Hull number [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,IMO number [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Name [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Price [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Shipbuilder [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Shipowner [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,ef3454dc-0214-4940-af1b-7978131490dc,Status [ref],"https://www.shipvault.com/ships/487116, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487116"
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Name [ref],"https://www.shipvault.com/ships/457612, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/457612"
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Status [ref],"https://www.shipvault.com/ships/457612, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/457612"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,Delivery year [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,Hull number [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,IMO number [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,Name [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,Price [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,c37208e8-cdbc-490f-a65a-6bb7e4c5439e,Status [ref],"https://www.shipvault.com/ships/483838, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/483838"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Contract date [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Delivery year [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,IMO number [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Price [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Shipbuilder [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Shipowner [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,ccce0701-a839-49f0-a040-2ac257ce7515,Status [ref],"https://www.shipvault.com/ships/477422, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477422"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Contract date [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
