original order in sheet,IMO number,IMO number [ref],Name,Name [ref],Notes,Other names,Other names [ref],Hull number,Hull number [ref],Status,Researcher,Last updated,Status [ref],Shipowner,Shipowner [ref],Shipowner country/area,Shipowner country/area [ref],Shipbuilder,Shipbuilder [ref],Shipbuilder yard country/area,Shipbuilder yard country/area [ref],Yard location latitude,Yard location longitude,Yard location plus code,Yard location accuracy,Yard location lat/lon [ref],Capacity,Capacity units,Capacity [ref],Cargo type,Cargo type [ref],Vessel type,Vessel type [ref],Propulsion type,Propulsion type [ref],Delivery year,Delivery year [ref],[Original source],Operator/charterer,Operator/charterer [ref],Contract date,Contract date [ref],Price,Price currency,Price [ref]
164,1137238,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,Hull 2752 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,,,,Hull 2752 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,on order,GEM,12/11/2025,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,Celsius Tankers,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,Denmark,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,Samsung Heavy Industries,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2027,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2752/1137238/1,Clarkson,,,15-Aug-2025,clarkson,255000000,USD,clarkson
165,1137240,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,Hull 2753 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,,,,Hull 2753 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,on order,GEM,12/11/2025,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,Celsius Tankers,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,Denmark,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,Samsung Heavy Industries,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2753/1137240/1,Clarkson,,,15-Aug-2025,clarkson,255000000,USD,clarkson
166,1137458,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2754/1137458/1,Hull 2754 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2754/1137458/1,,,,Hull 2754 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2754/1137458/1,on order,GEM,12/8/2025,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2754/1137458/1,TMS Cardiff Gas,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Samsung Heavy Industries,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2754/1137458/1,,,,15-Aug-2025,clarkson,259250000,USD,clarkson
167,1137460,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Hull 2755 (SHI),https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,,,,Hull 2755 (SHI),https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,on order,GEM,12/8/2025,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,TMS Cardiff Gas,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Samsung Heavy Industries,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2755/1137460/1,,,,15-Aug-2025,clarkson,259250000,USD,clarkson
168,1137472,https://system.new-vessels.com/Ship-28316327-.html,Hull 2756 (SHI),https://system.new-vessels.com/Ship-28316327-.html,,,,Hull 2756 (SHI),https://system.new-vessels.com/Ship-28316327-.html,on order,GEM,12/8/2025,https://system.new-vessels.com/Ship-28316327-.html,TMS Cardiff Gas,https://system.new-vessels.com/Ship-28316327-.html,Greece,https://system.new-vessels.com/Ship-28316327-.html,Samsung Heavy Industries,https://system.new-vessels.com/Ship-28316327-.html,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2756/1137472/1,,,,15-Aug-2025,clarkson,259250000,USD,clarkson
169,1137484,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,Hull 2757 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,,,,Hull 2757 (SHI),https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,on order,GEM,12/8/2025,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,TMS Cardiff Gas,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,Greece,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,Samsung Heavy Industries,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/SAMSUNG-2757/1137484/1,,,,15-Aug-2025,clarkson,259250000,USD,clarkson
178,1066568,https://www.shipvault.com/ships/477422,Hull 3301 (HDHHI),https://www.shipvault.com/ships/477422,,,,Hull 3301 (HDHHI),https://www.shipvault.com/ships/477422,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/477422,Evalend Shipping,https://www.shipvault.com/ships/477422,Greece,https://www.shipvault.com/ships/477422,HD Hyundai Heavy Industries,https://www.shipvault.com/ships/477422,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2028,https://www.shipvault.com/ships/477422,Clarkson,,,01-May-2024,https://www.shipvault.com/ships/477422,266100000,USD,https://www.shipvault.com/ships/477422
224,1066570,https://www.shipvault.com/ships/477423,Hull 3502 (HDHHI),https://www.shipvault.com/ships/477423,,,,Hull 3502 (HDHHI),https://www.shipvault.com/ships/477423,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/477423,Evalend Shipping,https://www.shipvault.com/ships/477423,Greece,https://www.shipvault.com/ships/477423,HD Hyundai Heavy Industries,https://www.shipvault.com/ships/477423,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2028,https://www.shipvault.com/ships/477423,Clarkson,,,01-May-2024,https://www.shipvault.com/ships/477423,266100000,USD,https://www.shipvault.com/ships/477423
250,1119078,https://www.shipvault.com/ships/487159,Hull 8276 (Hanwha),https://www.shipvault.com/ships/487159,,,,Hull 8276 (Hanwha),https://www.shipvault.com/ships/487159,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/487159,Purus Marine,https://www.shipvault.com/ships/487159,United Kingdom,https://www.purus.com/our-services/gas,HD Hyundai Samho,https://www.shipvault.com/ships/487159,South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,conventional,,,,2027,https://www.shipvault.com/ships/487159,Clarkson,,,01-Apr-2025,https://www.shipvault.com/ships/487159,261800000,USD,https://www.shipvault.com/ships/487159
314,1130773,https://www.shipvault.com/ships/490164,Hull Unknown 01 (HSHI),https://www.shipvault.com/ships/490164,,,,Hull Unknown 01 (HSHI),https://www.shipvault.com/ships/490164,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/490164,Capital Maritime & Trading Corp,https://www.shipvault.com/ships/490164,Greece,https://www.shipvault.com/ships/490164,HD Hyundai Samho,https://www.shipvault.com/ships/490164,South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490164,Clarkson,,,1-Jul-2025,https://www.shipvault.com/ships/490164,257000000,USD,https://www.shipvault.com/ships/490164
315,1130785,https://www.shipvault.com/ships/490165,Hull Unknown 02 (HSHI),https://www.shipvault.com/ships/490165,,,,Hull Unknown 02 (HSHI),https://www.shipvault.com/ships/490165,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/490165,Capital Maritime & Trading Corp,https://www.shipvault.com/ships/490165,Greece,https://www.shipvault.com/ships/490165,HD Hyundai Samho,https://www.shipvault.com/ships/490165,South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490165,Clarkson,,,1-Jul-2025,https://www.shipvault.com/ships/490165,257000000,USD,https://www.shipvault.com/ships/490165
316,1130797,https://www.shipvault.com/ships/490166,Hull Unknown 03 (HSHI),https://www.shipvault.com/ships/490166,,,,Hull Unknown 03 (HSHI),https://www.shipvault.com/ships/490166,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/490166,Capital Maritime & Trading Corp,https://www.shipvault.com/ships/490166,Greece,https://www.shipvault.com/ships/490166,HD Hyundai Samho,https://www.shipvault.com/ships/490166,South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490166,Clarkson,,,1-Jul-2025,https://www.shipvault.com/ships/490166,257000000,USD,https://www.shipvault.com/ships/490166
317,1130802,https://www.shipvault.com/ships/490167,Hull Unknown 04 (HSHI),https://www.shipvault.com/ships/490167,,,,Hull Unknown 04 (HSHI),https://www.shipvault.com/ships/490167,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/490167,Capital Maritime & Trading Corp,https://www.shipvault.com/ships/490167,Greece,https://www.shipvault.com/ships/490167,HD Hyundai Samho,https://www.shipvault.com/ships/490167,South Korea,https://www.hshi.co.kr/eng/,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2028,https://www.shipvault.com/ships/490167,Clarkson,,,1-Jul-2025,https://www.shipvault.com/ships/490167,257000000,USD,https://www.shipvault.com/ships/490167
408,9999981,https://www.shipvault.com/ships/465070,Athlos,https://www.shipvault.com/ships/465070,,,,,,on order,SFOC,12/8/2025,https://www.shipvault.com/ships/465070,Capital Clean ECC,https://www.shipvault.com/ships/465070,Greece,https://www.shipvault.com/ships/465070,HD Hyundai Samho,https://www.shipvault.com/ships/465070,South Korea,https://www.shipvault.com/ships/465070,34.75031,126.3875,"Q92P+7M Yeongam-gun, Jeollanam-do",exact,https://www.google.com/maps/place/Hyundai+Samho+Heavy+Industries+Entrance/data=!3m1!1e3!4m10!1m2!2m1!1sHyundai+Samho+Heavy+Industries!3m6!1s0x3573a4568dfe21d7:0x865a025eb9b373b5!8m2!3d34.75066!4d126.386691!15sCh5IeXVuZGFpIFNhbWhvIEhlYXZ5IEluZHVzdHJpZXOSAQhidXNfc3RvcOABAA!16s%2Fg%2F11b77sqk26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,,,,,,,,,,2027,https://www.shipvault.com/ships/465070,Clarkson,,,1-Jan-2023,https://www.shipvault.com/ships/465070,250000000,USD,https://www.shipvault.com/ships/465070
666,1132941,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Hanwha Philly 1,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,,,,,,on order,SFOC,12/8/2025,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Hanwha Shipping,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,United States,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Hanwha Philly SY,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,United States,https://hanwhaphillyshipyard.com/,39.890604,-75.188622,"VRR6+98 Philadelphia, Pennsylvania, USA",exact,"https://www.google.com/maps/place/Hanwha+Philly+Shipyard/@39.8908776,-75.1917701,676m/data=!3m2!1e3!4b1!4m6!3m5!1s0x89c6c59067c94fb3:0x89af0a808bc63b5d!8m2!3d39.8908776!4d-75.1891952!16s%2Fg%2F1tc_0gnr?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",,,,,,,,,,2028,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Clarkson,,,21-Jul-2025,clarkson,250000000,USD,clarkson
667,1142788,https://www.marinevesseltraffic.com/ship-owner-manager-ism-data/HANWHA-PHILLY/1142788/1,Hanwha Philly 2,https://www.offshore-energy.biz/hanwha-philly-to-build-first-us-lng-carrier-in-nearly-50-years/,,,,,,on order,GEM,12/11/2025,https://www.offshore-energy.biz/hanwha-philly-to-build-first-us-lng-carrier-in-nearly-50-years/,Hanwha Shipping,https://www.offshore-energy.biz/hanwha-philly-to-build-first-us-lng-carrier-in-nearly-50-years/,United States,https://www.offshore-energy.biz/hanwha-philly-to-build-first-us-lng-carrier-in-nearly-50-years/,Hanwha Philly SY,https://www.offshore-energy.biz/hanwha-philly-to-build-first-us-lng-carrier-in-nearly-50-years/,United States,https://hanwhaphillyshipyard.com/,39.890604,-75.188622,"VRR6+98 Philadelphia, Pennsylvania, USA",exact,"https://www.google.com/maps/place/Hanwha+Philly+Shipyard/@39.8908776,-75.1917701,676m/data=!3m2!1e3!4b1!4m6!3m5!1s0x89c6c59067c94fb3:0x89af0a808bc63b5d!8m2!3d39.8908776!4d-75.1891952!16s%2Fg%2F1tc_0gnr?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",,,,,,,,,,2029,https://system.new-vessels.com/groupowner-27274671-Hanwha_Shipping_LLC.html,Clarkson,,,26-Aug-2025,clarkson,250000000,USD,clarkson
969,9211872,https://www.shipvault.com/ships/113754,Puteri Delima Satu,https://www.shipvault.com/ships/113754,,,,,,active,SFOC,12/8/2025,https://www.shipvault.com/ships/113754,Malaysia Int Shpg Co,Ship: PUTERI DELIMA SATU - LNG CARRIER (IMO: 9211872),Malaysia,https://www.shipvault.com/ships/113754,Mitsui E&S Shipbuilding,https://www.shipvault.com/ships/113754,Japan,https://www.mes.co.jp/en/,35.54789,140.0945,"H32V+CC Ichihara, Chiba, Japan",exact,"https://www.google.com/maps/place/(%E6%A0%AA)%E4%B8%89%E4%BA%95%EF%BC%A5%EF%BC%86%EF%BC%B3+%E5%8D%83%E8%91%89%E4%BA%8B%E6%A5%AD%E5%A0%B4/@35.5961305,139.9368296,22877m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsui+SB+(Chiba)!3m6!1s0x60229c7a5bd91a11:0xdae29ebde28b0943!8m2!3d35.5510419!4d140.0935883!15sChFNaXRzdWkgU0IgKENoaWJhKZIBEGNvcnBvcmF0ZV9vZmZpY2XgAQA!16s%2Fg%2F11btrr1q6f?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",135000,cbm,,,,conventional,,,,2002,https://www.shipvault.com/ships/113754,Clarkson,,,1-Apr-1999,https://www.shipvault.com/ships/113754,165000000,USD,https://www.shipvault.com/ships/113754
1044,9761803,https://www.shipvault.com/ships/373877,SK Serenity,https://www.shipvault.com/ships/373877,,,,,,active,SFOC,12/8/2025,https://www.shipvault.com/ships/373877,SK Shipping,Ship: SK SERENITY - LNG CARRIER (IMO: 9761803 & MMSI: 370025000),South Korea,https://www.shipvault.com/ships/373877,Samsung Heavy Industries,https://www.shipvault.com/ships/373877,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,,,,conventional,,,,2018,https://www.shipvault.com/ships/373877,Clarkson,,,1-Nov-2014,https://www.shipvault.com/ships/373877,207000000,USD,https://www.shipvault.com/ships/373877
1045,9761815,https://www.shipvault.com/ships/373876,SK Spica,https://www.shipvault.com/ships/373876,,,,,,active,SFOC,12/8/2025,https://www.shipvault.com/ships/373876,SK Shipping,Ship: SK SPICA - LNG CARRIER (IMO: 9761815 & MMSI: 356269000),South Korea,https://www.shipvault.com/ships/373876,Samsung Heavy Industries,https://www.shipvault.com/ships/373876,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,,,,conventional,,,,2018,https://www.shipvault.com/ships/373876,Clarkson,,,9-Mar-2014,https://www.shipvault.com/ships/373876,207000000,USD,https://www.shipvault.com/ships/373876
