status,sheet_row,row_id,column,accepted_value,backend_value
landed,1036,143,Name [ref],,
landed,1037,146,Name,,
landed,1037,146,Name [ref],,
landed,1039,150,Name,,
landed,1039,150,Name [ref],,
landed,1043,154,Name,,
landed,1043,154,Name [ref],,
landed,1057,222,Name,,
landed,1057,222,Name [ref],,
landed,1058,223,Name,,
landed,1058,223,Name [ref],,
landed,1079,508,Name,,
landed,1079,508,Name [ref],,
landed,1080,509,Name,,
landed,1080,509,Name [ref],,
